PM2.5,AQI,Year_age_in_years,CO,City_Gurugram,City_Talcher,PM10,Month,NOx,Day,AQI_Bucket,City_Patna,City_Delhi,Date,City_Guwahati,City_Thiruvananthapuram,City_Lucknow,City_Shillong,City_Kolkata,City_Visakhapatnam,Year,Target,Linear_SVR_0
81.52,351.0,5,3.24,0,1,404.66,2,25.23,21,5,0,0,1512,0,0,0,0,0,0,2019,81.52,81.51970119347696
35.61,114.0,5,1.67,0,0,84.13,2,53.1,21,1,0,0,1512,0,0,0,0,0,0,2019,35.61,35.60955216567934
90.46,184.0,5,0.0,0,0,187.59,2,53.1,21,1,0,0,1512,0,0,0,0,0,0,2019,90.46,90.45941090559351
32.92,75.0,5,1.06,0,0,187.59,2,17.35,21,3,0,0,1512,0,0,0,0,0,0,2019,32.92,32.920770046925114
48.94,111.0,5,0.45,1,0,138.82,2,21.12,21,1,0,0,1512,0,0,0,0,0,0,2019,48.94,48.940782924342585
157.09,278.0,5,1.26,0,0,272.5,2,168.78,21,2,0,0,1512,0,0,0,0,1,0,2019,157.09,157.0893873563839
144.92,312.0,5,2.4,0,0,272.5,2,21.16,21,5,1,0,1512,0,0,0,0,0,0,2019,144.92,144.92112598020873
22.44,79.0,5,0.59,0,0,50.94,2,3.95,21,3,0,0,1512,0,1,0,0,0,0,2019,22.44,22.440672839418667
83.66,105.0,5,1.09,0,0,134.1,2,40.44,21,1,0,0,1512,1,0,0,0,0,0,2019,83.66,83.66001586318886
54.38,130.0,5,0.9,0,0,110.79,2,35.85,21,1,0,0,1512,0,0,0,0,0,0,2019,54.38,54.37912017782917
38.35,96.0,5,0.72,0,0,95.79,2,26.51,21,3,0,0,1512,0,0,0,0,0,0,2019,38.35,38.3506778928574
44.38,60.0,5,0.0,0,0,41.67,2,33.48,21,3,0,0,1512,0,0,0,0,0,0,2019,44.38,44.379727148243795
73.33,158.0,5,1.37,0,0,178.07,2,67.04,21,1,0,1,1512,0,0,0,0,0,0,2019,73.33,73.3292769521322
89.38,179.0,5,3.08,0,0,179.97,2,39.88,21,1,0,0,1512,0,0,0,0,0,0,2019,89.38,89.37987008069241
51.81,98.0,5,0.83,0,0,115.7,2,38.74,21,3,0,0,1512,0,0,0,0,0,1,2019,51.81,51.809540621811124
102.76,271.0,5,1.16,0,0,115.7,2,52.14,21,2,0,0,1512,0,0,1,0,0,0,2019,102.76,102.76068733722438
39.32,82.0,5,0.54,0,0,89.56,2,22.13,21,3,0,0,1512,0,0,0,0,0,0,2019,39.32,39.32068398397114
37.26,826.0,5,8.83,0,0,89.56,2,13.95,21,4,0,0,1512,0,0,0,0,0,0,2019,37.26,37.25891919171189
36.4,85.0,5,0.96,0,0,92.9,2,36.91,21,3,0,0,1512,0,0,0,0,0,0,2019,36.4,36.40071140228614
52.8,103.0,5,0.67,0,0,118.58,2,29.58,22,1,0,0,1513,0,0,0,0,0,1,2019,52.8,52.799896158932285
41.39,100.0,5,0.78,0,0,85.23,2,34.3,22,3,0,0,1513,0,0,0,0,0,0,2019,41.39,41.38970550065064
38.3,105.0,5,1.85,0,0,103.84,2,58.81,22,1,0,0,1513,0,0,0,0,0,0,2019,38.3,38.299586647844826
160.57,331.0,5,2.34,0,0,103.84,2,18.75,22,5,1,0,1513,0,0,0,0,0,0,2019,160.57,160.57048636010646
36.92,96.0,5,0.64,0,0,106.73,2,35.05,22,3,0,0,1513,0,0,0,0,0,0,2019,36.92,36.919908952954465
135.37,258.0,5,1.07,0,0,106.73,2,33.72,22,2,0,0,1513,0,0,1,0,0,0,2019,135.37,135.3699327088547
49.22,120.0,5,0.42,1,0,115.91,2,13.66,22,1,0,0,1513,0,0,0,0,0,0,2019,49.22,49.21979828623023
116.52,437.0,5,4.2,0,1,768.16,2,24.94,22,4,0,0,1513,0,0,0,0,0,0,2019,116.52,116.52006858754719
73.9,191.0,5,1.07,0,0,147.86,2,41.61,22,1,0,1,1513,0,0,0,0,0,0,2019,73.9,73.89997147639227
117.15,250.0,5,0.0,0,0,231.32,2,41.61,22,2,0,0,1513,0,0,0,0,0,0,2019,117.15,117.14939518327259
23.74,78.0,5,0.68,0,0,54.29,2,4.75,22,3,0,0,1513,0,1,0,0,0,0,2019,23.74,23.739680682702577
37.45,104.0,5,1.09,0,0,54.29,2,18.06,22,1,0,0,1513,0,0,0,0,0,0,2019,37.45,37.44934230256265
141.8,293.0,5,1.52,0,0,243.91,2,119.49,22,2,0,0,1513,1,0,0,0,0,0,2019,141.8,141.7996011023232
44.63,94.0,5,0.64,0,0,107.69,2,26.97,22,3,0,0,1513,0,0,0,0,0,0,2019,44.63,44.62988522670299
122.22,284.0,5,3.37,0,0,214.29,2,43.86,22,2,0,0,1513,0,0,0,0,0,0,2019,122.22,122.21904559244648
38.35,99.0,5,0.96,0,0,101.4,2,44.74,22,3,0,0,1513,0,0,0,0,0,0,2019,38.35,38.35006012883883
94.94,247.0,5,0.83,0,0,158.75,2,93.64,22,2,0,0,1513,0,0,0,0,1,0,2019,94.94,94.93999655656235
37.96,403.0,5,16.2,0,0,158.75,2,20.61,22,4,0,0,1513,0,0,0,0,0,0,2019,37.96,37.96047261488037
41.11,92.0,5,0.0,0,0,64.08,2,33.76,22,3,0,0,1513,0,0,0,0,0,0,2019,41.11,41.110662880311416
133.26,321.0,5,1.13,0,0,219.95,2,101.61,23,5,0,0,1514,1,0,0,0,0,0,2019,133.26,133.2609520880514
51.41,118.0,5,0.84,0,0,128.17,2,33.81,23,1,0,0,1514,0,0,0,0,0,1,2019,51.41,51.40994418575285
106.79,224.0,5,1.1,0,0,193.57,2,116.67,23,2,0,0,1514,0,0,0,0,1,0,2019,106.79,106.79003248920385
34.1,253.0,5,12.42,0,0,193.57,2,22.88,23,2,0,0,1514,0,0,0,0,0,0,2019,34.1,34.10017869473154
35.97,93.0,5,0.8,0,0,77.06,2,38.14,23,3,0,0,1514,0,0,0,0,0,0,2019,35.97,35.970624946608446
84.65,279.0,5,0.89,0,0,77.06,2,8.55,23,2,1,0,1514,0,0,0,0,0,0,2019,84.65,84.64994868366848
51.36,105.0,5,1.03,0,0,113.03,2,56.96,23,1,0,0,1514,0,0,0,0,0,0,2019,51.36,51.35919257555822
57.13,115.0,5,0.71,0,0,133.36,2,31.15,23,1,0,0,1514,0,0,0,0,0,0,2019,57.13,57.1294965048133
25.55,101.0,5,1.01,0,0,133.36,2,22.5,23,1,0,0,1514,0,0,0,0,0,0,2019,25.55,25.54958021511689
75.06,101.0,5,3.38,0,1,635.78,2,29.09,23,1,0,0,1514,0,0,0,0,0,0,2019,75.06,75.05990513256351
56.51,116.0,5,0.85,0,0,115.07,2,30.5,23,1,0,1,1514,0,0,0,0,0,0,2019,56.51,56.50913188162324
71.89,198.0,5,0.7,0,0,115.07,2,14.67,23,1,0,0,1514,0,0,1,0,0,0,2019,71.89,71.88958166873333
43.16,126.0,5,0.8,0,0,149.98,2,50.94,23,1,0,0,1514,0,0,0,0,0,0,2019,43.16,43.159384684303895
74.2,230.0,5,0.0,0,0,138.7,2,50.94,23,2,0,0,1514,0,0,0,0,0,0,2019,74.2,74.20006893729563
58.39,156.0,5,2.51,0,0,196.31,2,86.39,23,1,0,0,1514,0,0,0,0,0,0,2019,58.39,58.39016084711908
28.5,90.0,5,0.55,0,0,60.73,2,4.19,23,3,0,0,1514,0,1,0,0,0,0,2019,28.5,28.499652042048474
40.75,78.0,5,0.0,0,0,90.57,2,32.97,23,3,0,0,1514,0,0,0,0,0,0,2019,40.75,40.75004346747549
82.11,219.0,5,3.16,0,0,152.68,2,35.33,23,2,0,0,1514,0,0,0,0,0,0,2019,82.11,82.10959241402276
36.87,90.0,5,0.49,1,0,88.1,2,14.99,23,3,0,0,1514,0,0,0,0,0,0,2019,36.87,36.870811873065726
31.67,140.0,5,1.84,0,0,126.11,2,63.4,24,1,0,0,1515,0,0,0,0,0,0,2019,31.67,31.67015314269631
89.34,169.0,5,1.03,0,0,161.89,2,42.89,24,1,0,1,1515,0,0,0,0,0,0,2019,89.34,89.33900456618339
114.95,286.0,5,0.86,0,0,221.88,2,107.33,24,2,0,0,1515,0,0,0,0,1,0,2019,114.95,114.9495299723052
64.36,191.0,5,0.72,0,0,221.88,2,7.21,24,1,1,0,1515,0,0,0,0,0,0,2019,64.36,64.35998644675522
27.97,104.0,5,0.56,0,0,58.6,2,3.88,24,1,0,0,1515,0,1,0,0,0,0,2019,27.97,27.970075270004415
69.9,206.0,5,0.54,0,0,114.89,2,31.77,24,2,0,0,1515,1,0,0,0,0,0,2019,69.9,69.8992515803745
41.71,124.0,5,0.72,0,0,144.36,2,38.99,24,1,0,0,1515,0,0,0,0,0,1,2019,41.71,41.709921380531675
64.5,789.0,5,56.57,0,0,144.36,2,49.9,24,4,0,0,1515,0,0,0,0,0,0,2019,64.5,64.50007120283611
47.59,110.0,5,0.94,0,0,97.06,2,50.3,24,1,0,0,1515,0,0,0,0,0,0,2019,47.59,47.589178225382
71.07,437.0,5,2.96,0,1,369.02,2,27.66,24,4,0,0,1515,0,0,0,0,0,0,2019,71.07,71.06932285905346
63.67,120.0,5,0.0,0,0,141.48,2,34.8,24,1,0,0,1515,0,0,0,0,0,0,2019,63.67,63.669318008083685
71.83,139.0,5,0.79,0,0,141.48,2,23.71,24,1,0,0,1515,0,0,1,0,0,0,2019,71.83,71.82991737467351
51.22,103.0,5,0.51,1,0,129.97,2,17.77,24,1,0,0,1515,0,0,0,0,0,0,2019,51.22,51.219818926354705
57.84,111.0,5,0.0,0,0,119.52,2,17.77,24,1,0,0,1515,0,0,0,0,0,0,2019,57.84,57.839311444265284
89.27,156.0,5,3.02,0,0,161.18,2,34.99,24,1,0,0,1515,0,0,0,0,0,0,2019,89.27,89.26941005812101
46.64,114.0,5,0.57,0,0,104.32,2,24.27,24,1,0,0,1515,0,0,0,0,0,0,2019,46.64,46.63914628634378
41.39,113.0,5,0.86,0,0,97.62,2,38.74,24,1,0,0,1515,0,0,0,0,0,0,2019,41.39,41.39011105006221
37.37,89.0,5,0.95,0,0,97.62,2,20.87,24,3,0,0,1515,0,0,0,0,0,0,2019,37.37,37.37002853806084
42.51,131.0,5,0.53,0,0,121.35,2,28.36,24,1,0,0,1515,0,0,0,0,0,0,2019,42.51,42.50949679873166
49.41,100.0,5,0.52,0,0,119.44,2,21.5,25,3,0,0,1516,0,0,0,0,0,0,2019,49.41,49.410659147668454
74.05,105.0,5,1.12,0,0,119.44,2,17.55,25,1,0,0,1516,0,0,0,0,0,0,2019,74.05,74.04928670698183
92.36,221.0,5,1.24,0,0,172.59,2,62.0,25,2,0,1,1516,0,0,0,0,0,0,2019,92.36,92.35942171074565
63.97,180.0,5,3.0,0,0,109.26,2,26.44,25,1,0,0,1516,0,0,0,0,0,0,2019,63.97,63.969973944459376
43.2,100.0,5,0.0,0,0,72.1,2,26.44,25,3,0,0,1516,0,0,0,0,0,0,2019,43.2,43.19986367511681
35.64,119.0,5,1.97,0,0,118.0,2,80.36,25,1,0,0,1516,0,0,0,0,0,0,2019,35.64,35.639431851882364
33.88,95.0,5,0.51,0,0,80.8,2,13.05,25,3,0,0,1516,0,0,0,0,0,0,2019,33.88,33.87970464610037
48.26,137.0,5,1.11,0,0,165.39,2,33.12,25,1,0,0,1516,0,0,0,0,0,1,2019,48.26,48.25992461303351
78.68,157.0,5,0.47,1,0,168.92,2,32.74,25,1,0,0,1516,0,0,0,0,0,0,2019,78.68,78.67974407164292
39.16,222.0,5,2.39,0,1,187.19,2,32.84,25,2,0,0,1516,0,0,0,0,0,0,2019,39.16,39.15910921053742
129.88,222.0,5,1.8,0,0,234.82,2,76.53,25,2,0,0,1516,1,0,0,0,0,0,2019,129.88,129.8791893038291
63.92,128.0,5,0.0,0,0,144.54,2,34.37,25,1,0,0,1516,0,0,0,0,0,0,2019,63.92,63.91910953206393
42.61,105.0,5,0.96,0,0,99.75,2,40.3,25,1,0,0,1516,0,0,0,0,0,0,2019,42.61,42.60953387302465
104.8,202.0,5,2.01,0,0,99.75,2,13.85,25,2,1,0,1516,0,0,0,0,0,0,2019,104.8,104.80002685527535
37.34,95.0,5,0.69,0,0,68.04,2,4.44,25,3,0,0,1516,0,1,0,0,0,0,2019,37.34,37.33988753232429
81.45,205.0,5,0.79,0,0,131.38,2,85.86,25,2,0,0,1516,0,0,0,0,1,0,2019,81.45,81.45008421179904
39.23,103.0,5,1.0,0,0,96.15,2,53.87,25,1,0,0,1516,0,0,0,0,0,0,2019,39.23,39.22939401661069
103.62,183.0,5,1.19,0,0,96.15,2,48.76,25,1,0,0,1516,0,0,1,0,0,0,2019,103.62,103.61954861940228
50.97,904.0,5,42.41,0,0,96.15,2,35.15,25,4,0,0,1516,0,0,0,0,0,0,2019,50.97,50.96980676966691
199.98,279.0,5,1.08,0,0,96.15,2,18.94,26,2,0,0,1517,0,0,0,0,0,0,2019,199.98,199.9787307640848
51.92,120.0,5,0.99,0,0,101.91,2,44.18,26,1,0,0,1517,0,0,0,0,0,0,2019,51.92,51.91934353245501
39.97,107.0,5,0.91,0,0,86.36,2,39.01,26,1,0,0,1517,0,0,0,0,0,0,2019,39.97,39.96918418037627
49.4,135.0,5,0.73,0,0,75.42,2,59.51,26,1,0,0,1517,0,0,0,0,1,0,2019,49.4,49.40001620641691
22.47,62.0,5,0.46,0,0,52.83,2,9.93,26,3,0,0,1517,0,0,0,0,0,0,2019,22.47,22.47070473410061
105.19,239.0,5,1.33,0,0,52.83,2,32.18,26,2,0,0,1517,0,0,1,0,0,0,2019,105.19,105.18967871389994
27.8,118.0,5,1.69,0,0,116.06,2,70.45,26,1,0,0,1517,0,0,0,0,0,0,2019,27.8,27.80011211092603
54.83,117.0,5,0.58,0,0,136.81,2,28.73,26,1,0,0,1517,0,0,0,0,0,0,2019,54.83,54.82933575532084
36.2,96.0,5,0.5,0,0,75.43,2,27.56,26,3,0,0,1517,0,0,0,0,0,0,2019,36.2,36.19971087659355
27.67,118.0,5,2.17,0,1,108.55,2,26.96,26,1,0,0,1517,0,0,0,0,0,0,2019,27.67,27.669922030517625
66.18,115.0,5,2.91,0,0,106.57,2,31.93,26,1,0,0,1517,0,0,0,0,0,0,2019,66.18,66.17931679536514
59.97,144.0,5,0.95,0,0,120.3,2,48.45,26,1,0,1,1517,0,0,0,0,0,0,2019,59.97,59.97007987140353
64.44,467.0,5,13.19,0,0,120.3,2,18.2,26,4,0,0,1517,0,0,0,0,0,0,2019,64.44,64.43982495418541
58.96,84.0,5,0.0,0,0,106.55,2,18.2,26,3,0,0,1517,0,0,0,0,0,0,2019,58.96,58.95997841074235
94.29,285.0,5,1.11,0,0,173.04,2,97.08,26,2,0,0,1517,1,0,0,0,0,0,2019,94.29,94.28950021987488
170.92,311.0,5,1.71,0,0,173.04,2,23.23,26,5,1,0,1517,0,0,0,0,0,0,2019,170.92,170.9205548982384
41.41,108.0,5,0.41,1,0,93.91,2,24.96,26,1,0,0,1517,0,0,0,0,0,0,2019,41.41,41.410739587838194
40.97,93.0,5,0.65,0,0,68.32,2,3.88,26,3,0,0,1517,0,1,0,0,0,0,2019,40.97,40.97062944243272
52.58,148.0,5,0.89,0,0,169.83,2,21.83,26,1,0,0,1517,0,0,0,0,0,1,2019,52.58,52.57988697909784
14.78,64.0,5,0.4,0,0,39.26,2,6.69,27,3,0,0,1518,0,0,0,0,0,0,2019,14.78,14.780703615078133
33.72,78.0,5,0.63,0,0,67.47,2,3.63,27,3,0,0,1518,0,1,0,0,0,0,2019,33.72,33.71997464767806
23.09,111.0,5,2.1,0,1,125.2,2,27.85,27,1,0,0,1518,0,0,0,0,0,0,2019,23.09,23.08999999750846
23.09,111.0,5,2.1,0,0,125.2,2,27.85,27,1,0,0,1518,0,0,0,0,0,1,2019,23.09,23.0893312894792
47.18,112.0,5,0.79,0,0,91.52,2,33.41,27,1,0,1,1518,0,0,0,0,0,0,2019,47.18,47.1792985337281
45.49,115.0,5,0.93,0,0,94.03,2,32.28,27,1,0,0,1518,0,0,0,0,0,0,2019,45.49,45.489153534073424
33.9,127.0,5,0.89,0,0,94.03,2,16.65,27,1,0,0,1518,0,0,0,0,0,0,2019,33.9,33.899345525564776
55.94,117.0,5,2.95,0,0,109.22,2,31.35,27,1,0,0,1518,0,0,0,0,0,0,2019,55.94,55.94008568456106
56.13,196.0,5,1.68,0,0,109.22,2,18.81,27,1,0,0,1518,0,0,1,0,0,0,2019,56.13,56.12963477765683
51.5,296.0,5,12.26,0,0,109.22,2,19.41,27,2,0,0,1518,0,0,0,0,0,0,2019,51.5,51.49955922436648
42.86,89.0,5,0.0,0,0,73.18,2,19.41,27,3,0,0,1518,0,0,0,0,0,0,2019,42.86,42.86059524569997
81.31,296.0,5,1.13,0,0,73.18,2,27.72,27,2,1,0,1518,0,0,0,0,0,0,2019,81.31,81.30996195929829
28.96,76.0,5,0.59,0,0,42.82,2,58.94,27,3,0,0,1518,0,0,0,0,1,0,2019,28.96,28.960637166620028
35.6,74.0,5,0.36,0,0,79.37,2,20.04,27,3,0,0,1518,0,0,0,0,0,0,2019,35.6,35.60069373489237
42.89,85.0,5,0.83,0,0,90.05,2,41.01,27,3,0,0,1518,0,0,0,0,0,0,2019,42.89,42.890626617020054
22.69,108.0,5,1.72,0,0,109.49,2,72.77,27,1,0,0,1518,0,0,0,0,0,0,2019,22.69,22.690218414813092
36.88,86.0,5,0.46,1,0,77.26,2,23.8,27,3,0,0,1518,0,0,0,0,0,0,2019,36.88,36.880370201590175
60.89,152.0,5,0.64,0,0,98.85,2,33.42,27,1,0,0,1518,1,0,0,0,0,0,2019,60.89,60.88997646429937
57.06,111.0,5,0.62,0,0,126.1,2,27.78,27,1,0,0,1518,0,0,0,0,0,0,2019,57.06,57.059330431302605
50.8,125.0,5,0.94,0,0,111.32,2,40.15,28,1,0,0,1519,0,0,0,0,0,0,2019,50.8,50.799499415357346
50.34,112.0,5,0.52,0,0,127.96,2,23.07,28,1,0,0,1519,0,0,0,0,0,0,2019,50.34,50.34009218616405
96.38,198.0,5,1.25,0,0,180.46,2,60.89,28,1,0,1,1519,0,0,0,0,0,0,2019,96.38,96.3798879347363
25.2,115.0,5,0.0,0,0,62.61,2,60.89,28,1,0,0,1519,0,0,0,0,0,0,2019,25.2,25.199402350373266
87.38,100.0,5,0.72,0,0,62.61,2,18.56,28,3,0,0,1519,0,0,0,0,0,0,2019,87.38,87.37954698093212
33.38,307.0,5,14.07,0,0,62.61,2,25.42,28,5,0,0,1519,0,0,0,0,0,0,2019,33.38,33.380317038029155
52.12,113.0,5,2.76,0,0,114.31,2,30.4,28,1,0,0,1519,0,0,0,0,0,0,2019,52.12,52.12010046381176
55.34,103.0,5,0.42,1,0,123.54,2,34.97,28,1,0,0,1519,0,0,0,0,0,0,2019,55.34,55.33990774471923
41.13,122.0,5,1.56,0,0,123.54,2,14.77,28,1,0,0,1519,0,0,1,0,0,0,2019,41.13,41.13069856839847
29.97,129.0,5,2.42,0,1,168.95,2,29.69,28,1,0,0,1519,0,0,0,0,0,0,2019,29.97,29.969995589454356
46.41,112.0,5,0.9,0,0,168.95,2,30.21,28,1,1,0,1519,0,0,0,0,0,0,2019,46.41,46.410658687320506
20.92,60.0,5,0.56,0,0,49.94,2,9.81,28,3,0,0,1519,0,0,0,0,0,0,2019,20.92,20.919771447667145
49.14,106.0,5,1.92,0,0,133.69,2,71.12,28,1,0,0,1519,0,0,0,0,0,0,2019,49.14,49.140183174365724
49.14,106.0,5,1.92,0,0,133.69,2,71.12,28,1,0,0,1519,0,0,0,0,0,1,2019,49.14,49.14000698444764
36.08,75.0,5,0.73,0,0,52.25,2,72.67,28,3,0,0,1519,0,0,0,0,1,0,2019,36.08,36.080636695361264
38.31,100.0,5,0.89,0,0,82.02,2,40.99,28,3,0,0,1519,0,0,0,0,0,0,2019,38.31,38.310686834582036
31.09,84.0,5,0.67,0,0,74.96,2,3.74,28,3,0,0,1519,0,1,0,0,0,0,2019,31.09,31.089661953942283
37.12,82.0,5,0.86,0,0,80.11,2,15.73,28,3,0,0,1519,0,0,0,0,0,0,2019,37.12,37.12067686885456
62.0,93.0,5,0.67,0,0,76.05,2,22.6,28,3,0,0,1519,1,0,0,0,0,0,2019,62.0,62.00058476242745
60.77,141.0,5,0.89,0,0,107.96,3,112.11,1,1,0,0,1520,0,0,0,0,1,0,2019,60.77,60.76998315920183
42.11,350.0,5,14.18,0,0,107.96,3,28.04,1,5,0,0,1520,0,0,0,0,0,0,2019,42.11,42.11079448377785
66.43,137.0,5,0.32,1,0,168.92,3,26.61,1,1,0,0,1520,0,0,0,0,0,0,2019,66.43,66.4298332875148
80.97,136.0,5,1.51,0,0,168.92,3,29.96,1,1,0,0,1520,0,0,1,0,0,0,2019,80.97,80.96991104478822
69.01,113.0,5,0.85,0,0,104.75,3,42.29,1,1,0,0,1520,1,0,0,0,0,0,2019,69.01,69.00934096249239
48.98,209.0,5,0.0,0,0,86.86,3,42.29,1,2,0,0,1520,0,0,0,0,0,0,2019,48.98,48.98013844952698
42.41,104.0,5,0.89,0,0,93.01,3,31.81,1,1,0,0,1520,0,0,0,0,0,0,2019,42.41,42.4100950629908
41.12,159.0,5,2.35,0,0,150.77,3,128.94,1,1,0,0,1520,0,0,0,0,0,0,2019,41.12,41.12006681947571
10.68,159.0,5,0.49,0,0,46.46,3,11.12,1,1,0,0,1520,0,0,0,0,0,1,2019,10.68,10.679246663283207
55.59,120.0,5,0.6,0,0,129.12,3,27.68,1,1,0,0,1520,0,0,0,0,0,0,2019,55.59,55.58931616025178
70.32,130.0,5,1.17,0,0,129.12,3,38.79,1,1,1,0,1520,0,0,0,0,0,0,2019,70.32,70.31988947732955
27.08,101.0,5,0.52,0,0,59.54,3,6.97,1,1,0,0,1520,0,0,0,0,0,0,2019,27.08,27.07946631958386
29.6,148.0,5,2.27,0,1,158.68,3,29.07,1,1,0,0,1520,0,0,0,0,0,0,2019,29.6,29.599325538377478
58.18,143.0,5,1.05,0,0,125.3,3,44.92,1,1,0,0,1520,0,0,0,0,0,0,2019,58.18,58.179974930324775
57.28,109.0,5,0.51,0,0,122.07,3,20.93,1,1,0,0,1520,0,0,0,0,0,0,2019,57.28,57.28006022045008
31.38,88.0,5,0.58,0,0,88.46,3,3.69,1,3,0,0,1520,0,1,0,0,0,0,2019,31.38,31.380524452878312
93.83,222.0,5,1.17,0,0,181.26,3,60.61,1,2,0,1,1520,0,0,0,0,0,0,2019,93.83,93.82942036586259
114.56,102.0,5,0.82,0,0,181.26,3,15.91,1,1,0,0,1520,0,0,0,0,0,0,2019,114.56,114.5590029228929
62.4,112.0,5,2.65,0,0,124.51,3,30.82,1,1,0,0,1520,0,0,0,0,0,0,2019,62.4,62.399478850787354
94.98,152.0,5,2.87,0,0,173.6,3,34.41,2,1,0,0,1521,0,0,0,0,0,0,2019,94.98,94.9790107712173
49.77,184.0,5,2.78,0,0,203.42,3,144.24,2,1,0,0,1521,0,0,0,0,0,0,2019,49.77,49.77002802811469
37.64,151.0,5,2.34,0,1,200.46,3,27.44,2,1,0,0,1521,0,0,0,0,0,0,2019,37.64,37.639850247822274
43.88,103.0,5,0.88,0,0,95.81,3,29.73,2,1,0,0,1521,0,0,0,0,0,0,2019,43.88,43.88009270186691
30.46,90.0,5,0.74,0,0,68.2,3,4.11,2,3,0,0,1521,0,1,0,0,0,0,2019,30.46,30.459643261361116
176.07,252.0,5,0.66,0,0,68.2,3,22.05,2,2,0,0,1521,0,0,0,0,0,0,2019,176.07,176.06918511341715
33.05,85.0,5,0.44,0,0,72.5,3,18.95,2,3,0,0,1521,0,0,0,0,0,0,2019,33.05,33.049715262615905
89.55,183.0,5,1.06,0,0,152.36,3,83.29,2,1,0,0,1521,1,0,0,0,0,0,2019,89.55,89.5490469238257
73.98,155.0,5,0.45,1,0,163.48,3,32.88,2,1,0,0,1521,0,0,0,0,0,0,2019,73.98,73.97979076221957
150.97,274.0,5,1.6,0,0,163.48,3,40.0,2,2,0,0,1521,0,0,1,0,0,0,2019,150.97,150.97036773517615
127.84,255.0,5,1.88,0,0,163.48,3,53.89,2,2,1,0,1521,0,0,0,0,0,0,2019,127.84,127.83995109354005
19.68,76.0,5,0.0,0,0,52.76,3,19.2,2,3,0,0,1521,0,0,0,0,0,0,2019,19.68,19.680657479812584
80.78,135.0,5,0.0,0,0,140.36,3,19.2,2,1,0,0,1521,0,0,0,0,0,0,2019,80.78,80.77902382191468
23.72,63.0,5,0.44,0,0,51.79,3,6.76,2,3,0,0,1521,0,0,0,0,0,0,2019,23.72,23.719900892974664
109.6,227.0,5,1.36,0,0,182.54,3,70.66,2,2,0,1,1521,0,0,0,0,0,0,2019,109.6,109.60010063072082
15.89,48.0,5,0.45,0,0,52.28,3,11.88,2,0,0,0,1521,0,0,0,0,0,1,2019,15.89,15.889070094073702
46.35,318.0,5,9.25,0,0,52.28,3,21.69,2,5,0,0,1521,0,0,0,0,0,0,2019,46.35,46.350229032786736
85.85,199.0,5,1.09,0,0,146.83,3,145.9,2,1,0,0,1521,0,0,0,0,1,0,2019,85.85,85.84986835876819
40.93,107.0,5,0.83,0,0,95.38,3,26.08,2,1,0,0,1521,0,0,0,0,0,0,2019,40.93,40.92949387906332
26.93,63.0,5,0.55,0,0,69.05,3,18.4,3,3,0,0,1522,0,0,0,0,0,1,2019,26.93,26.929601035560896
42.81,100.0,5,0.82,0,0,92.74,3,26.18,3,3,0,0,1522,0,0,0,0,0,0,2019,42.81,42.81058352057907
31.97,104.0,5,0.41,1,0,54.32,3,17.69,3,1,0,0,1522,0,0,0,0,0,0,2019,31.97,31.970713194365462
62.92,172.0,5,1.16,0,0,105.16,3,41.09,3,1,0,1,1522,0,0,0,0,0,0,2019,62.92,62.92001520561668
106.89,226.0,5,1.26,0,0,199.74,3,102.36,3,2,0,0,1522,1,0,0,0,0,0,2019,106.89,106.89008493996656
61.32,338.0,5,15.88,0,0,199.74,3,20.36,3,5,0,0,1522,0,0,0,0,0,0,2019,61.32,61.31993547773085
97.36,277.0,5,3.02,0,0,166.06,3,37.88,3,2,0,0,1522,0,0,0,0,0,0,2019,97.36,97.35994690127914
15.85,114.0,5,1.64,0,0,58.71,3,48.15,3,1,0,0,1522,0,0,0,0,0,0,2019,15.85,15.849408413513975
19.43,46.0,5,0.1,0,0,42.71,3,22.94,3,0,0,0,1522,0,0,0,0,0,0,2019,19.43,19.429893284275092
85.67,183.0,5,0.0,0,0,152.5,3,22.94,3,1,0,0,1522,0,0,0,0,0,0,2019,85.67,85.66919712841111
58.16,179.0,5,2.83,0,1,282.48,3,28.38,3,1,0,0,1522,0,0,0,0,0,0,2019,58.16,58.15977206268771
38.85,128.0,5,0.6,0,0,282.48,3,28.19,3,1,0,0,1522,0,0,0,0,0,0,2019,38.85,38.8494135763855
35.12,85.0,5,0.64,0,0,63.12,3,3.29,3,3,0,0,1522,0,1,0,0,0,0,2019,35.12,35.11963349578153
129.83,308.0,5,1.44,0,0,63.12,3,32.03,3,5,1,0,1522,0,0,0,0,0,0,2019,129.83,129.83056535650692
36.98,114.0,5,0.86,0,0,92.75,3,30.01,3,1,0,0,1522,0,0,0,0,0,0,2019,36.98,36.97950048950173
142.49,319.0,5,1.51,0,0,92.75,3,29.57,3,5,0,0,1522,0,0,1,0,0,0,2019,142.49,142.49108644246246
114.86,256.0,5,1.45,0,0,202.87,3,184.71,3,2,0,0,1522,0,0,0,0,1,0,2019,114.86,114.86024940050359
22.49,57.0,5,0.43,0,0,54.86,3,10.75,3,3,0,0,1522,0,0,0,0,0,0,2019,22.49,22.490700483002804
35.27,68.0,5,0.5,0,0,68.92,3,17.94,3,3,0,0,1522,0,0,0,0,0,0,2019,35.27,35.27064046154511
